4.24753778505359e-06,3.02183376514705e-05,0.000189291810665375,0.00115876168896817,0.00688129183449747,0.0325345182418823
4.25546245653776e-06,3.02643348730375e-05,0.000189512484790364,0.00115952119355142,0.0068825704258909,0.0325345182418823
4.27796037154252e-06,3.03017184318913e-05,0.000189602072120149,0.00115897822220762,0.00687315285031023,0.0325345182418823
4.41104501745304e-06,3.12251691587735e-05,0.000195210216664007,0.0011937911828701,0.00703249498308398,0.0325345182418823
4.58832148315754e-06,3.22605178620191e-05,0.000200809450591239,0.00121570706166421,0.00708316337481554,0.0325345182418823
4.72045895012107e-06,3.30608884901658e-05,0.00020408138459878,0.00122743080226281,0.0070976987502619,0.0325345182418823
4.81890690445725e-06,3.37099777416601e-05,0.00020667952825546,0.00123309793487961,0.00710565983267859,0.0325345182418823
4.78575331225626e-06,3.35248262654511e-05,0.000204626274113794,0.00121311248689466,0.00698871810553241,0.0325345182418823
4.72060250324516e-06,3.30953494970212e-05,0.000202545383552508,0.00120414371736924,0.00696319714927168,0.0325345182418823
4.57164056939918e-06,3.20677788738286e-05,0.000196295030769307,0.00117233987610438,0.00683276863138575,0.0325345182418823
4.43806506197433e-06,3.13594404759279e-05,0.000193126290104313,0.00116378105520102,0.00684769359794224,0.0325345182418823
4.46251439389419e-06,3.13919262471445e-05,0.00019518331078119,0.00118435827395835,0.00695871142668094,0.0325345182418823
4.52053042230394e-06,3.17779596947156e-05,0.000196878079003301,0.00119640099649761,0.00700149228483771,0.0325345182418823
4.62734543340247e-06,3.23480394364638e-05,0.000200217217313084,0.00120757273941073,0.00704840436405702,0.0325345182418823
4.7288270502085e-06,3.29953390282592e-05,0.000202656899446638,0.0012184831728692,0.00706398793547132,0.0341099405288696
4.72731022611825e-06,3.30199970705893e-05,0.000202341060637478,0.00121778002375303,0.00721702743160949,0.034433012008667
4.72817858901788e-06,3.31955934873535e-05,0.000205008211658414,0.00124298866486987,0.00734826533320438,0.034433012008667
4.68666117882868e-06,3.30622151589449e-05,0.000204713784755611,0.00124013187898924,0.00730534562094671,0.034433012008667
4.59584848927092e-06,3.25769334249309e-05,0.000202362849910378,0.00122740753214656,0.00725393582820286,0.034433012008667
4.5388918522217e-06,3.22399971622949e-05,0.000201060460830528,0.00122573304966346,0.00726054431522982,0.034433012008667
4.53720688610962e-06,3.22845434633371e-05,0.00020180130793193,0.00123361861755152,0.00730805149419826,0.034433012008667
4.67463214321452e-06,3.31246776327237e-05,0.000207742057830665,0.00126925867077792,0.00746398552105962,0.034433012008667
